,F_value,pvalue,value_counts,subsystem,name,alleles_sim,genes,reaction
CHLabc,,,"[(1.0, 17)]",Transport,choline transport via ABC system,,"['Rv3758c', 'Rv3759c', 'Rv3757c', 'Rv3756c']",atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c
CTPS2,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,CTP synthase (glutamine),,['Rv1699'],atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
CYO1b,,,"[(0.9999999999999957, 15), (0.9999999999999947, 1), (0.9999999999999863, 1)]",Oxidative Phosphorylation,CYO1b,['Rv1451'],"['Rv3043c', 'Rv2193', 'Rv1451', 'Rv2200c']",2.0 focytc_c + 0.5 o2_c --> 2.0 ficytc_c + h2o_c
CYRDAAT,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,"cob(I)yrinic acid a,c-diamide adenosyltransferase",,['Rv2849c'],atp_c + co1dam_c + h_c --> adcobdam_c + pppi_c
CYRDAR,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,"cob(II)yrinic acid a,c-diamide reductase",,[],2.0 co2dam_c + fmnh2_c --> 2.0 co1dam_c + fmn_c + 2.0 h_c
CYSS,,,"[(0.0, 17)]",Cysteine and methionine metabolism,cysteine synthase,,"['Rv1336', 'Rv2334']",acser_c + h2s_c --> ac_c + cys__L_c + h_c
CYTD,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,cytidine deaminase,,['Rv3315c'],cytd_c + h2o_c + h_c --> nh4_c + uri_c
CYTDK2,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Cytidine kinase (GTP),,[],cytd_c + gtp_c --> cmp_c + gdp_c + h_c
CYTDt2r,,,"[(1.0, 17)]",Transport,,,[],cytd_e + h_e <=> cytd_c + h_c
CYTK2,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,cytidylate kinase (dCMP),,['Rv1712'],atp_c + dcmp_c <=> adp_c + dcdp_c
Cuabc,,,"[(1.0, 17)]",Transport,Copper transport via ABC system,,"['Rv0103c', 'Rv0092']",atp_c + cu2_e + h2o_c --> adp_c + cu2_c + h_c + pi_c
Cut1,,,"[(1.0, 17)]",Transport,Copper export via ATPase,,"['Rv0103c', 'Rv0092']",atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c
DAGK160,,,"[(1.0, 17)]",Glycerophospholipid metabolism,Diacylglycerol kinase (n-C16:0),,"['Rv2252', 'Rv0499']",12dgr160_c + atp_c --> adp_c + h_c + pa160_c
DCTPD,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,dCTP deaminase,,['Rv0321'],dctp_c + h2o_c + h_c --> dutp_c + nh4_c
DCTPD2,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,DCTPD2,,['Rv0321'],ctp_c + h2o_c + h_c --> nh4_c + utp_c
DPPS,,,"[(1.0, 17)]",Polyprenyl Metabolism,DPPS,,[],frdp_c + 7.0 ipdp_c --> decdp_c + 7.0 ppi_c
DSERt2r,,,"[(1.0, 17)]",Transport,,,['Rv1704c'],h_e + ser__D_e <=> h_c + ser__D_c
DUTPDP,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,dUTP diphosphatase,,['Rv2697c'],dutp_c + h2o_c --> dump_c + h_c + ppi_c
EX_acysbmn,,,"[(1.0, 17)]",Exchange,,,[],acysbmn_e --> 
EX_ala_B,,,"[(1.0, 17)]",Exchange,,,[],ala__B_e --> 
EX_arab_D,,,"[(1.0, 17)]",Exchange,,,[],arab__D_e --> 
EX_arg_L,,,"[(1.0, 17)]",Exchange,,,[],arg__L_e --> 
EX_bmn,,,"[(1.0, 17)]",Exchange,,,[],bmn_e --> 
EX_coa,,,"[(1.0, 17)]",Exchange,,,[],coa_e --> 
EX_cytd,,,"[(1.0, 17)]",Exchange,,,[],cytd_e --> 
EX_fum,,,"[(1.0, 17)]",Exchange,,,[],fum_e --> 
EX_gal,,,"[(1.0, 17)]",Exchange,,,[],gal_e --> 
EX_glc,,,"[(1.0, 17)]",Exchange,,,[],glc__D_e <=> 
EX_glu_L,,,"[(1.0, 17)]",Exchange,,,[],glu__L_e <=> 
EX_glyc3p,,,"[(1.0, 17)]",Exchange,,,[],glyc3p_e --> 
EX_glyc,,,"[(1.0, 17)]",Exchange,,,[],glyc_e <=> 
EX_gthrd,,,"[(1.0, 17)]",Exchange,,,[],gthrd_e --> 
EX_h2s,,,"[(0.0, 17)]",Exchange,,,[],h2s_e --> 
EX_hdca,,,"[(1.0, 17)]",Exchange,,,[],hdca_e --> 
EX_his_L,,,"[(1.0, 17)]",Exchange,,,[],his__L_e --> 
EX_id3acald,,,"[(1.0, 17)]",Exchange,,,[],id3acald_e --> 
EX_ile_L,,,"[(1.0, 17)]",Exchange,,,[],ile__L_e --> 
EX_lcts,,,"[(1.0, 17)]",Exchange,,,[],lcts_e --> 
EX_leu_L,,,"[(1.0, 17)]",Exchange,,,[],leu__L_e --> 
EX_lys_L,,,"[(1.0, 17)]",Exchange,,,[],lys__L_e --> 
EX_mal_L,,,"[(1.0, 17)]",Exchange,,,[],mal__L_e --> 
EX_malt,,,"[(1.0, 17)]",Exchange,,,[],malt_e --> 
EX_meoh,,,"[(1.0, 17)]",Exchange,,,[],meoh_e --> 
EX_met_L,,,"[(1.0, 17)]",Exchange,,,[],met__L_e --> 
EX_no3,,,"[(1.0, 17)]",Exchange,,,[],no3_e --> 
EX_o2,,,"[(1.0, 17)]",Exchange,,,[],o2_e <=> 
EX_ocdca,,,"[(1.0, 17)]",Exchange,,,[],ocdca_e --> 
EX_orn,,,"[(1.0, 17)]",Exchange,,,[],orn_e --> 
EX_phdca,,,"[(1.0, 17)]",Exchange,,,[],phdca_e --> 
EX_ppa,,,"[(1.0, 17)]",Exchange,,,[],ppa_e --> 
EX_pyr,,,"[(1.0, 17)]",Exchange,,,[],pyr_e --> 
EX_rib_D,,,"[(1.0, 17)]",Exchange,,,[],rib__D_e --> 
EX_ser_D,,,"[(1.0, 17)]",Exchange,,,[],ser__D_e --> 
EX_ser_L,,,"[(1.0, 17)]",Exchange,,,[],ser__L_e --> 
EX_skm,,,"[(1.0, 17)]",Exchange,,,[],skm_e --> 
EX_tartr_L,,,"[(1.0, 17)]",Exchange,,,[],tartr__L_e --> 
EX_thr_L,,,"[(1.0, 17)]",Exchange,,,[],thr__L_e --> 
EX_tre,,,"[(1.0, 17)]",Exchange,,,[],tre_e --> 
EX_trp_L,,,"[(1.0, 17)]",Exchange,,,[],trp__L_e --> 
EX_tsul,,,"[(1.0, 17)]",Exchange,,,[],tsul_e --> 
EX_ttdca,,,"[(1.0, 17)]",Exchange,,,[],ttdca_e --> 
EX_val_L,,,"[(1.0, 17)]",Exchange,,,[],val__L_e --> 
EX_for,,,"[(1.0, 17)]",Exchange,,,[],for_e --> 
EX_akg,,,"[(1.0, 17)]",Exchange,,,[],akg_e --> 
EX_ad,,,"[(1.0, 17)]",Exchange,,,[],ad_e --> 
Adt,,,"[(1.0, 17)]",Transport,,,[],ad_e <=> ad_c
EX_urea,,,"[(1.0, 17)]",Exchange,,,[],urea_e --> 
FACOAE160,,,"[(1.0, 17)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (hexadecanoate),,"['Rv2605c', 'Rv0098', 'Rv1618']",h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c
FACOAE180,,,"[(1.0, 17)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (octadecanoate),,"['Rv2605c', 'Rv0098', 'Rv1618']",h2o_c + stcoa_c --> coa_c + h_c + ocdca_c
FAO1,,,"[(1.0, 17)]",Fatty Acid Metabolism,FAO1,,"['Rv0468', 'Rv1323', 'Rv0859', 'Rv1144', 'Rv0860']",atp_c + 7.0 coa_c + 6.0 fad_c + 6.0 h2o_c + 6.0 nad_c + ttdca_c --> 7.0 accoa_c + amp_c + 6.0 fadh2_c + 6.0 h_c + 6.0 nadh_c + ppi_c
FAO10,,,"[(1.0, 17)]",Fatty Acid Metabolism,FAO10,,"['Rv0468', 'Rv1323', 'Rv0859', 'Rv1144', 'Rv0860']",atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c
FAO2,,,"[(1.0, 17)]",Fatty Acid Metabolism,FAO2,,"['Rv0468', 'Rv1323', 'Rv0859', 'Rv1144', 'Rv0860']",atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c
FAS200,,,"[(-2.220446049250313e-16, 17)]",Fatty Acid Metabolism,FAS200,['Rv1484'],"['Rv1350', 'Rv2524c', 'Rv2947c', 'Rv1484']",3.0 h_c + malcoa_c + 2.0 nadph_c + ocdca_c --> arach_c + co2_c + coa_c + h2o_c + 2.0 nadp_c
FBP,,,"[(1.0, 17)]",Glycolysis/Gluconeogenesis,Fructose-bisphosphatase,,"['Rv2131c', 'Rv1099c']",fdp_c + h2o_c --> f6p_c + pi_c
FCLT2,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,FCLT2,,['Rv1485'],fmcbtt_c + ppp9_c --> 2.0 h_c + mcbtt_c + pheme_c
FCOAH2,,,"[(1.0, 17)]",Redox Metabolism,formyl coa hydrolase,,"['Rv2605c', 'Rv0098', 'Rv1618']",forcoa_c + h2o_c --> coa_c + for_c + h_c
FDH,,,"[(1.0, 17)]",Other Amino Acid Metabolism,formate dehydrogenase,,"['Rv2900c', 'Rv0087', 'Rv2899c']",for_c + nad_c --> co2_c + nadh_c
FETRANS,,,"[(1.0, 17)]",Redox Metabolism,FETRANS,,[],fmcbtt_c <=> fe2_c + mcbtt_c
FOMETR,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,,,['Rv2211c'],5fthf_c + h_c <=> h2o_c + methf_c
FRD2,,,"[(1.0, 17)]",Citric Acid Cycle,Fumarate reductase,,"['Rv0248c', 'Rv3316', 'Rv3319', 'Rv3318', 'Rv3317', 'Rv0247c']",fum_c + mql8_c --> mqn8_c + succ_c
FTHFCL,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,5 formethyltetrahydrofolate cyclo ligase,,['Rv0992c'],5fthf_c + atp_c --> adp_c + methf_c + pi_c
FUMt2r,,,"[(0.0, 17)]",Transport,Fumarate reversible transport via symport,,['Rv2443'],fum_e + h_e <=> fum_c + h_c
G3PAT160,,,"[(1.0, 17)]",Glycerophospholipid metabolism,Glycerol-3-phosphate acyltransferase (C16:0),,"['Rv2482c', 'Rv1551']",glyc3p_c + palmACP_c --> 1hdecg3p_c + ACP_c
G5SD,,,"[(1.0, 17)]",Urea Cycle,glutamate-5-semialdehyde dehydrogenase,,['Rv2427c'],glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c
GALKr,,,"[(1.0, 17)]",Alternate Carbon Metabolism,galactokinase,,['Rv0620'],atp_c + gal_c <=> adp_c + gal1p_c + h_c
GALT,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,galactose-1-phosphate uridylyltransferase,,"['Rv0618', 'Rv0619']",gal1p_c + h_c + utp_c <=> ppi_c + udpgal_c
GALt2,,,"[(1.0, 17)]",Transport,D-galactose transport in via proton symport,,['Rv3331'],gal_e + h_e --> gal_c + h_c
GLUCYS,,,"[(1.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",gamma-glutamylcysteine synthetase,,['Rv3704c'],atp_c + cys__L_c + glu__L_c --> adp_c + glucys_c + h_c + pi_c
GLUDC,,,"[(1.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",Glutamate Decarboxylase,,['Rv3432c'],glu__L_c + h_c --> 4abut_c + co2_c
GLUSy,,,"[(1.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate synthase (NADPH),,"['Rv3858c', 'Rv3859c']",akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c
GLYC3Pabc,,,"[(1.0, 17)]",Transport,sn-Glycerol 3-phosphate transport via ABC system,,"['Rv2833c', 'Rv2835c', 'Rv2832c', 'Rv2834c']",atp_c + glyc3p_e + h2o_c --> adp_c + glyc3p_c + h_c + pi_c
GND,,,"[(1.0, 17)]",Pentose Phosphate Pathway,phosphogluconate dehydrogenase,,"['Rv1122', 'Rv1844c']",6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c
GSNK,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Guanosine kinase,,[],atp_c + gsn_c --> adp_c + gmp_c + h_c
GTHRDt2,,,"[(0.0, 17)]",Transport,Glutathione transport,,"['Rv1283c', 'Rv1282c', 'Rv1281c', 'Rv1280c']",atp_c + gthrd_e + h2o_c --> adp_c + gthrd_c + h_c + pi_c
GTPDPK,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,GTP diphosphokinase,,['Rv2583c'],atp_c + gtp_c --> amp_c + gdptp_c + h_c
GTPH1,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,GTP diphosphohydrolase,,['Rv2583c'],gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c
GUACYC,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,guanylate cyclase,,['Rv2435c'],gtp_c --> 35cgmp_c + ppi_c
GUAD,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Guanine deaminase,,[],gua_c + h2o_c + h_c --> nh4_c + xan_c
HCYSMT,,,"[(1.0, 17)]",Cysteine and methionine metabolism,homocysteine S-methyltransferase,,['Rv2458'],amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
HDCAt2,,,"[(1.0, 17)]",Transport,Hexadecanoate transport via proton symport,,[],h_e + hdca_e --> h_c + hdca_c
HEX1,,,"[(1.0, 17)]",Glycolysis/Gluconeogenesis,hexokinase (D-glucose:ATP),,"['Rv0650', 'Rv2702']",atp_c + glc__D_c --> adp_c + g6p_c + h_c
HISt2r,,,"[(1.0, 17)]",Transport,L histidine reversible transport via proton symport,,[],h_e + his__L_e <=> h_c + his__L_c
HMPK3,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,HMPK3,,['Rv0422c'],4ahmmp_c + utp_c --> 4ampm_c + h_c + udp_c
ID3ACALDt,,,"[(1.0, 17)]",Transport,Indoleacetaldehyde transport  extracellular ,,[],id3acald_c <=> id3acald_e
INDPYRD,,,"[(1.0, 17)]",Pyruvate Metabolism,Indole 3 pyruvate decarboxylase,,['Rv0853c'],h_c + indpyr_c <=> co2_c + id3acald_c
IPMD,,,"[(0.9999999999994696, 5), (0.9999999999994319, 2), (0.9999999999994175, 1), (0.9999999999996477, 1), (0.999999999999692, 1), (0.9999999999994359, 1), (0.9999999999997267, 1), (0.9999999999994318, 1), (0.9999999999994753, 1), (0.9999999999993117, 1), (0.9999999999994844, 1), (0.9999999999994436, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-isopropylmalate dehydrogenase,,['Rv2995c'],3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c
IPPS,,,"[(0.9999999999994696, 5), (0.9999999999994319, 2), (0.9999999999994175, 1), (0.9999999999996477, 1), (0.999999999999692, 1), (0.9999999999994359, 1), (0.9999999999997267, 1), (0.9999999999994318, 1), (0.9999999999994753, 1), (0.9999999999993117, 1), (0.9999999999994844, 1), (0.9999999999994436, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-isopropylmalate synthase,,['Rv3710'],3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c
Kt3r,,,"[(1.0, 17)]",Transport,Kt3r,,"['Rv2691', 'Rv2692']",k_c <-- k_e
LACZ,,,"[(1.0, 17)]",Alternate Carbon Metabolism,B-galactosidase,,[],h2o_c + lcts_c --> gal_c + glc__D_c
LCTSabc,,,"[(1.0, 17)]",Transport,LCTSabc,,"['Rv2317', 'Rv2318', 'Rv2316']",atp_c + h2o_c + lcts_e --> adp_c + h_c + lcts_c + pi_c
LEUt2r,,,"[(1.5543122344752192e-15, 17)]",Transport,L leucine reversible transport via proton symport,,[],h_e + leu__L_e <=> h_c + leu__L_c
LO,,,"[(1.0, 17)]",Pyruvate Metabolism,LO,,[],lac__L_c + o2_c --> ac_c + co2_c + h2o_c
LYSt5r,,,"[(1.0, 17)]",Transport,LYSt5r,,['Rv2320c'],lys__L_e <=> lys__L_c
L_LACD,,,"[(1.0, 17)]",Pyruvate Metabolism,L LACD,,"['Rv1872c', 'Rv0694']",2.0 ficytc_c + lac__L_c --> 2.0 focytc_c + pyr_c
L_LACt3,,,"[(1.0, 17)]",Transport,L LACt3,,['Rv0191'],h_e + lac__L_c --> h_c + lac__L_e
MALT,,,"[(1.0, 17)]",Alternate Carbon Metabolism,alpha-glucosidase,,['Rv2471'],h2o_c + malt_c --> 2.0 glc__D_c
MALTabc,,,"[(1.0, 17)]",Transport,maltose transport via ABC system,,"['Rv2038c', 'Rv2039c', 'Rv1237', 'Rv2316', 'Rv1236', 'Rv2317', 'Rv1238', 'Rv2318', 'Rv2040c', 'Rv1235', 'Rv2041c']",atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c
MCBTS,,,"[(1.0, 17)]",Membrane Metabolism,MCBTS,,"['Rv2384', 'Rv2382c', 'Rv2378c', 'Rv2380c', 'Rv2383c', 'Rv2379c', 'Rv2381c']",atp_c + bhb_c + 2.0 h_c + 2.0 lys__L_c + 2.0 o2_c + odecoa_c + salc_c + thr__L_c --> adp_c + co2_c + coa_c + 6.0 h2o_c + mcbts_c + pi_c
MCBTS2,,,"[(1.0, 17)]",Membrane Metabolism,MCBTS2,,"['Rv2384', 'Rv2382c', 'Rv2378c', 'Rv2380c', 'Rv2383c', 'Rv2379c', 'Rv2381c']",atp_c + bhb_c + 2.0 h_c + 2.0 lys__L_c + 2.0 o2_c + odecoa_c + salc_c + ser__L_c --> adp_c + co2_c + coa_c + 6.0 h2o_c + mcbtt_c + pi_c
MEOHt2,,,"[(1.0, 17)]",Transport,MEOHt2,,[],meoh_e <=> meoh_c
METOX2s,,,"[(1.0, 17)]",Cysteine and methionine metabolism,Methionine oxidation 2 (spontaneous),,['none'],h2o2_c + met__L_c --> h2o_c + metsox__R__L_c
METSOXR2,,,"[(0.0, 17)]",Other Amino Acid Metabolism,L-methionine-R-sulfoxide reductase,,['Rv2674'],metsox__R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c
METabc,,,"[(1.0, 17)]",Transport,L-methionine transport via ABC system,,[],atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c
MME,,,"[(1.0, 17)]",Fatty Acid Metabolism,methylmalonyl-CoA epimerase,,"['Rv1143', 'Rv1322A', 'Rv0855']",mmcoa__R_c <-- 0.001 aqcobal_c + mmcoa__S_c
MMM2r,,,"[(1.0, 17)]",Fatty Acid Metabolism,,,"['Rv1493', 'Rv1492']",0.001 aqcobal_c + succoa_c <-- mmcoa__R_c
MYCTR,,,"[(1.0, 17)]",Redox Metabolism,MYCTR,,['Rv2855'],2.0 msh_c + nadp_c <=> h_c + mssg_c + nadph_c
MYCTR2,,,"[(1.0, 17)]",Redox Metabolism,MYCTR2,,['Rv2855'],gthox_c + 2.0 msh_c --> 2.0 gthrd_c + mssg_c
NADH10,,,"[(1.0, 17)]",Oxidative Phosphorylation,NADH dehydrogenase (menaquinone-8 & 0 protons),['Rv3156'],"['Rv3148', 'Rv3152', 'Rv0082', 'Rv3146', 'Rv3147', 'Rv3157', 'Rv3145', 'Rv3155', 'Rv3156', 'Rv3158', 'Rv3149', 'Rv3150', 'Rv3151', 'Rv3154', 'Rv3153']",h_c + mqn8_c + nadh_c --> mql8_c + nad_c
NADTRHD,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,NAD transhydrogenase,,"['Rv0155', 'Rv2713', 'Rv0156', 'Rv0157']",nad_c + nadph_c --> nadh_c + nadp_c
NNDMBRT,,,"[(0.9999326807288307, 17)]",Riboflavin Metabolism,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,,['Rv2207'],dmbzid_c + nicrnt_c --> 5prdmbz_c + h_c + nac_c
NO3R1,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,Nitrate reductase (Ubiquinol-8),,"['Rv1164', 'Rv1163', 'Rv1736c', 'Rv1162', 'Rv1161']",2.0 h_c + no3_c + q8h2_c --> h2o_c + 2.0 h_e + no2_c + q8_c
NO3R2,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,Nitrate reductase (Menaquinol-8),,"['Rv1164', 'Rv1163', 'Rv1736c', 'Rv1162', 'Rv1161']",2.0 h_c + mql8_c + no3_c --> h2o_c + 2.0 h_e + mqn8_c + no2_c
NTD10,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,5'-nucleotidase (XMP),,[],h2o_c + xmp_c --> pi_c + xtsn_c
NTD4,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,5'-nucleotidase (CMP),,[],cmp_c + h2o_c --> cytd_c + pi_c
NTD7,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,5'-nucleotidase (AMP),,[],amp_c + h2o_c --> adn_c + pi_c
NTD9,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,5'-nucleotidase (GMP),,[],gmp_c + h2o_c --> gsn_c + pi_c
NTPP2,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (gtp),,[],gtp_c + h2o_c --> gmp_c + h_c + ppi_c
NTPP3,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (dctp),,[],dctp_c + h2o_c --> dcmp_c + h_c + ppi_c
NTPP4,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,Nucleoside triphosphate pyrophosphorylase (ctp),,['Rv1160'],ctp_c + h2o_c --> cmp_c + h_c + ppi_c
NTPP5,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (datp),,[],datp_c + h2o_c --> damp_c + h_c + ppi_c
NTPP7,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (dttp),,[],dttp_c + h2o_c --> dtmp_c + h_c + ppi_c
NTPP8,,,"[(1.0, 17)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (utp),,[],h2o_c + utp_c --> h_c + ppi_c + ump_c
NTPTP2,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,Nucleoside triphosphate tripolyhydrolase,,['Rv2344c'],gtp_c + h2o_c --> gsn_c + pppi_c
NTRIRx,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,nitrite reductase (NADH),,"['Rv0253', 'Rv0252']",4.0 h_c + 3.0 nadh_c + no2_c --> h2o_c + 3.0 nad_c + nh4oh_c
NTRIRy,,,"[(1.0, 17)]",Redox Metabolism,nitrite reductase (NADPH),,"['Rv0253', 'Rv0252']",4.0 h_c + 3.0 nadph_c + no2_c --> h2o_c + 3.0 nadp_c + nh4oh_c
OCDCAt2,,,"[(1.0, 17)]",Transport,OCDCAt2,,[],h_e + ocdca_e --> h_c + ocdca_c
OMCDC,,,"[(0.9999999999994696, 5), (0.9999999999994319, 2), (0.9999999999994175, 1), (0.9999999999996477, 1), (0.999999999999692, 1), (0.9999999999994359, 1), (0.9999999999997267, 1), (0.9999999999994318, 1), (0.9999999999994753, 1), (0.9999999999993117, 1), (0.9999999999994844, 1), (0.9999999999994436, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,,[],3c4mop_c + h_c --> 4mop_c + co2_c
ORNTA,,,"[(1.0, 17)]",Arginine and Proline Metabolism,ornithine transaminase,,"['Rv2322c', 'Rv2321c']",akg_c + orn_c --> glu5sa_c + glu__L_c
ORNTAC,,,"[(0.9999999999919168, 5), (0.9999999999918937, 2), (0.9999999999918849, 1), (0.9999999999920257, 1), (0.9999999999920528, 1), (0.9999999999918961, 1), (0.999999999992074, 1), (0.9999999999918928, 1), (0.9999999999919202, 1), (0.9999999999918202, 1), (0.9999999999919258, 1), (0.9999999999918809, 1)]",Arginine and Proline Metabolism,Ornithine transacetylase,,['Rv1653'],acorn_c + glu__L_c <=> acglu_c + orn_c
ORNt,,,"[(1.0, 17)]",Transport,ORNt,,['Rv2320c'],orn_e <=> orn_c
OXGDC,,,"[(1.0, 17)]",Citric Acid Cycle,2-oxoglutarate decarboxylase,,"['Rv1248c', 'Rv0555']",akg_c + h_c --> co2_c + sucsal_c
P5CD,,,"[(1.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",1-pyrroline-5-carboxylate dehydrogenase,,['Rv1187'],1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
P5CR,,,"[(1.0, 17)]",Arginine and Proline Metabolism,pyrroline-5-carboxylate reductase,,['Rv0500'],1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c
PAPA160,,,"[(1.0, 17)]",Fatty Acid Metabolism,Phosphatidate phosphatase (n-C16:0),,['Rv1755c'],h2o_c + pa160_c --> 12dgr160_c + pi_c
PC6YM,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,"precorrin-6Y C5,15-methyltransferase (decarboxylating)",,['Rv2072c'],2.0 amet_c + pre6b_c --> 2.0 ahcys_c + co2_c + 2.0 h_c + pre8_c
PDE4,,,"[(1.0, 17)]",Purine and Pyrimidine Biosynthesis,"3',5'-cyclic-nucleotide phosphodiesterase",,['Rv0805'],35cgmp_c + h2o_c --> gmp_c + h_c
PDH,,,"[(1.0, 17)]",Glycolysis/Gluconeogenesis,Pyruvate dehydrogenase,,"['Rv2241', 'Rv0462', 'Rv0843', 'Rv2215']",coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c
PDHa,,,"[(1.0, 17)]",Glycolysis/Gluconeogenesis,pyruvate dehydrogenase (lipoamide),,"['Rv2241', 'Rv0462', 'Rv0843', 'Rv2215']",h_c + lpam_c + pyr_c --> adhlam_c + co2_c
PDHbr,,,"[(0.0, 17)]",Glycolysis/Gluconeogenesis,pyruvate dehydrogenase (dihydrolipoamide) reversible,,"['Rv2495c', 'Rv2215']",adhlam_c + coa_c <=> accoa_c + dhlam_c
PHDCAt,,,"[(2.220446049250313e-16, 17)]",Transport,PHDCAt,,[],phdca_e <=> phdca_c
PLCD,,,"[(1.0, 17)]",Fatty Acid Metabolism,PLCD,,['Rv1755c'],h2o_c + ptd1ino160_c --> 12dgr160_c + h_c + mi1p__D_c
PLIPA1E180,,,"[(1.0, 17)]",Fatty Acid Metabolism,PLIPA1E180,,[],h2o_c + pe180_c --> 2agpe180_c + h_c + ocdca_c
PPAtr,,,"[(1.0, 17)]",Transport,"Propionate transport, diffusion",,[],ppa_e <=> ppa_c
PRDX,,,"[(1.0, 17)]",Redox Metabolism,PRDX,,[],h2o2_c + meoh_c --> fald_c + 2.0 h2o_c
PREPHACPH,,,"[(1.0, 17)]",Membrane Metabolism,PREPHACPH,,['Rv2928'],h2o_c + prephthACP_c --> ACP_c + h_c + prephth_c
PROabc,,,"[(1.0, 17)]",Transport,L-proline transport via ABC system,,"['Rv3758c', 'Rv3759c', 'Rv3757c', 'Rv3756c']",atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c
